_id,edb_id,repair_platform[0],repair_platform[1],repair_platform[2],repair_platform[3],repair_platform[4],repair_platform[5],repair_platform[6],repair_platform[7],repair_platform[8],repair_platform[9],repair_platform[10],repair_platform[11],repair_platform[12],repair_platform[13],repair_platform[14],source_values.EDB_s[0],source_values.EDB_s[1],source_values.EDB_us[0],source_values.EDB_us[1],source_values.EDB_us[2],source_values.EDB_us[3],source_values.EDB_us[4],source_values.EDB_us[5],source_values.EDB_us[6],source_values.EDB_us[7],source_values.EDB_us[8],source_values.EDB_us[9],source_values.EDB_us[10],source_values.EDB_us[11],source_values.EDB_us[12],source_values.EDB_us[13],source_values.EDB_us[14],source_values.EDB_us[15],source_values.EDB_us[16],source_values.EDB_us[17],source_values.EDB_us[18],source_values.EDB_us[19],source_values.EDB_us[20],source_values.EDB_us[21],source_values.EDB_us[22],source_values.EDB_us[23],source_values.EDB_us[24],source_values.EDB_us[25],source_values.EDB_us[26],source_values.EDB_us[27],source_values.EDB_us[28],source_values.CVE_us[0],source_values.CVE_us[1],source_values.CVE_us[2],source_values.CVE_us[3],source_values.CVE_us[4],source_values.CVE_us[5],source_values.CVE_us[6],source_values.CVE_us[7],source_values.CVE_us[8],source_values.CVE_us[9],source_values.CVE_us[10],source_values.CVE_us[11],source_values.CVE_us[12],source_values.CVE_us[13],source_values.CVE_us[14],source_values.CVE_us[15],source_values.CVE_us[16],source_values.CVE_us[17],source_values.CVE_us[18],source_values.CVE_us[19],source_values.CVE_us[20],source_values.CVE_us[21],source_values.CVE_us[22],source_values.CVE_us[23],source_values.CVE_us[24],source_values.CVE_us[25],source_values.CVE_us[26],source_values.CVE_us[27],source_values.CVE_us[28],source_values.CVE_us[29],source_values.CVE_us[30],source_values.CVE_us[31],source_values.CVE_us[32],source_values.CVE_us[33],source_values.CVE_us[34],source_values.CVE_us[35],source_values.CVE_us[36],source_values.CNNVD_us[0],source_values.CNNVD_us[1],source_values.CNNVD_us[2],source_values.CNNVD_us[3],source_values.CNNVD_us[4],source_values.CNNVD_us[5],source_values.CNNVD_us[6],source_values.CNNVD_us[7],source_values.CNNVD_us[8],source_values.CNNVD_us[9],source_values.CNNVD_us[10],source_values.CNNVD_us[11],source_values.CNNVD_us[12],source_values.CNNVD_us[13],source_values.CNNVD_us[14],source_values.NVD_us[0],source_values.NVD_us[1],source_values.NVD_us[2],source_values.NVD_us[3],source_values.NVD_us[4],source_values.NVD_us[5],source_values.NVD_us[6],source_values.NVD_us[7],source_values.NVD_us[8],source_values.NVD_us[9],source_values.NVD_us[10],source_values.NVD_us[11],source_values.NVD_us[12],source_values.NVD_us[13],source_values.NVD_us[14],source_values.NVD_us[15],source_values.NVD_us[16],source_values.NVD_us[17],source_values.NVD_us[18],source_values.NVD_us[19],source_values.NVD_us[20],source_values.NVD_us[21]
6a2f8fad0de103506950e0b3,44849,ios,macos,watchos,,,,,,,,,,,,,multiple,,ios,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0b4,44848,ios,macos,watchos,,,,,,,,,,,,,multiple,,ios,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0b5,45482,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0b6,45481,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0b7,45480,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0b8,45485,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0b9,45486,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ba,45488,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0bb,45484,ios,macos,windows,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,windows,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0bc,45483,ios,windows,,,,,,,,,,,,,,multiple,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,ios,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0bd,45911,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0be,45786,ios,watchos,,,,,,,,,,,,,,ios,,ios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,,,,,,,,,,,,,,ios,watchos,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0bf,45912,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c0,47893,ios,watchos,windows,,,,,,,,,,,,,hardware,,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c1,45910,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,windows,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c2,45960,ios,macos,watchos,,,,,,,,,,,,,multiple,,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,ios,macos,watchos,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c3,45984,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c4,46072,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c5,46522,ios,watchos,windows,,,,,,,,,,,,,hardware,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c6,46183,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,watchos,windows,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c7,46071,ios,watchos,windows,,,,,,,,,,,,,multiple,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,ios,watchos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c8,43547,xml,,,,,,,,,,,,,,,windows,,asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspx,xml,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0c9,44128,php,,,,,,,,,,,,,,,php,,linux,php,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ca,44112,php,,,,,,,,,,,,,,,php,,linux,php,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0cb,43912,php,,,,,,,,,,,,,,,php,,linux,php,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0cc,44166,xml,,,,,,,,,,,,,,,jsp,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0cd,44130,php,,,,,,,,,,,,,,,php,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ce,43973,windows,x86,x86-64,,,,,,,,,,,,,windows,,windows,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,windows,x86,x86-64,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0cf,43975,php,,,,,,,,,,,,,,,php,,linux,php,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d0,43978,jsp,,,,,,,,,,,,,,,php,,linux,php,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d1,44134,php,,,,,,,,,,,,,,,php,,linux,php,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d2,44136,php,,,,,,,,,,,,,,,php,,linux,php,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d3,44133,php,,,,,,,,,,,,,,,php,,linux,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d4,47459,php,,,,,,,,,,,,,,,multiple,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d5,44290,linux,,,,,,,,,,,,,,,hardware,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d6,45583,windows,xml,,,,,,,,,,,,,,windows,,python,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,xml,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d7,44843,java,,,,,,,,,,,,,,,linux,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d8,44697,bsd,linux,macos,windows,x86,x86-64,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,linux,macos,windows,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,linux,macos,,,,,,,,,,,,,bsd,linux,macos,windows,x86,x86-64,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0d9,45024,bsd,linux,macos,windows,x86,x86-64,,,,,,,,,,windows,,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,linux,macos,windows,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,linux,macos,,,,,,,,,,,,,bsd,linux,macos,windows,x86,x86-64,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0da,44370,php,,,,,,,,,,,,,,,php,,linux,php,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0db,44414,ashx,aspx,,,,,,,,,,,,,,windows,,aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ashx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ashx,aspx,,,,,,,,,,,,,,ashx,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0dc,44545,python,,,,,,,,,,,,,,,linux,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0dd,44401,php,,,,,,,,,,,,,,,php,,linux,php,windows,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0de,49036,arm,linux,,,,,,,,,,,,,,hardware,,arm,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arm,linux,mips,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0df,49383,go,,,,,,,,,,,,,,,multiple,,debian,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,go,,,,,,,,,,,,,,,go,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e0,47697,php,,,,,,,,,,,,,,,multiple,,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e1,46525,java,,,,,,,,,,,,,,,multiple,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e2,46526,java,jsp,,,,,,,,,,,,,,jsp,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e3,47027,aspx,,,,,,,,,,,,,,,multiple,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e4,47448,aspx,,,,,,,,,,,,,,,multiple,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e5,47390,json,,,,,,,,,,,,,,,hardware,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,json,,,,,,,,,,,,,,,json,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e6,47331,php,,,,,,,,,,,,,,,php,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e7,47227,java,jsp,,,,,,,,,,,,,,multiple,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e8,47228,java,jsp,,,,,,,,,,,,,,multiple,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0e9,47323,php,,,,,,,,,,,,,,,php,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ea,48955,php,,,,,,,,,,,,,,,php,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0eb,47364,cgi,,,,,,,,,,,,,,,multiple,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ec,48701,php,,,,,,,,,,,,,,,multiple,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ed,47399,,,,,,,,,,,,,,,,hardware,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ee,47407,php,,,,,,,,,,,,,,,multiple,,php,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ef,49729,php,,,,,,,,,,,,,,,php,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f0,47652,,,,,,,,,,,,,,,,hardware,,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aspx,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f1,48338,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f2,50716,,,,,,,,,,,,,,,,nodejs,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f3,47945,xml,,,,,,,,,,,,,,,xml,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f4,49902,php,,,,,,,,,,,,,,,multiple,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f5,48223,php,,,,,,,,,,,,,,,linux,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f6,50238,javascript,,,,,,,,,,,,,,,multiple,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f7,50239,javascript,,,,,,,,,,,,,,,multiple,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f8,47777,.net,windows,,,,,,,,,,,,,,aspx,,asp,aspx,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,.net,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.net,php,,,,,,,,,,,,,,.net,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0f9,46841,linux,,,,,,,,,,,,,,,hardware,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0fa,48274,linux,,,,,,,,,,,,,,,hardware,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0fb,47463,android,linux,,,,,,,,,,,,,,android,,android,arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,linux,,,,,,,,,,,,,,android,linux,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0fc,46728,java,,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0fd,46729,java,,,,,,,,,,,,,,,windows,,windows,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0fe,46722,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e0ff,46723,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e100,46814,java,,,,,,,,,,,,,,,multiple,,solaris,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fad0de103506950e101,47621,java,,,,,,,,,,,,,,,jsp,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
